page_url,title,description,delivery_method,instruction_type,what_will_learn,prerequisites,target_students,instructor|1|name,instructor_bio,review|1|reviewer_name,review|1|photo,review|1|review,review|2|reviewer_name,review|2|photo,review|2|review,review|3|reviewer_name,review|3|photo,review|3|review,review|4|reviewer_name,review|4|photo,review|4|review,languages,total_duration,total_duration_unit,content,short_description,accessibilities,live_class,job_assistance,capstone_project,average_salary
https://mindmajix.com/cognos-administration-training,Cognos Administration Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix Cognos Administration training develops all the skills required for a career as a certified Cognos Administrator. It will enable you to gain in-depth knowledge of how to install and configure IBM Cognos Analytics software, manage server components, implement security, manage content, etc., with practical examples. You will also gain exposure to various real-time use cases during training. Enroll now and get certified.</p></div>",Online,Instructor Paced,"|Basics of Data Warehousing and architecture|Working knowledge of user interface features and data modules|Ability to Manage frameworks and importing data|Creating reports and dashboards, namespace and query subjects|Using Query and Report Studios|IBM Cognos Framework Manager|Cognos Administration|","What are the prerequisites for the Cognos Administration course?




The following are the prerequisites required for learning Cognos administration course:
working experience of,

JavaScript
jQuery.


",|Administrators.|ETL developers|BI professionals|Database architects|SQL developers|,NaN,NaN,Noah,https://cdn.mindmajix.com/mern/images/instructor-male.svg,I have completed my Cognos Administration training from Mindmajix. I would like to say that the faculty’s skills in delivering the subject to the students in an understanding format were good. All the concepts that are quite advanced were exceptionally taught to us with hands-on approach.,Liam,https://cdn.mindmajix.com/mern/images/instructor-male.svg,I’ve joined Mindmajix to attain training in Cognos Administration. After attending the demo I was really satisfied and had the confidence that joining this institute will surely help me in boosting my career knowledge. The faculty here is highly experienced and also the class timings are well flexible.,Mason,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Mindmajix is no doubt the best place for learning Cognos Administration. They provide complete real-time training from the hands of domain experts.,Pradeep Lashkare,https://cdn.mindmajix.com/reviewer/pradeep-lashkare-cognos-administration-review-29092021.jpg," 
I have enrolled in the IBM Cognos Administration Course @ Mindmajix and found it to be amazing. This course content is very well structured and training sessions are well organized. And, the trainer is very confident when he explains the concepts, and I am thankful to Mindmajix team for assigning an outstanding trainer. It's been an enjoyable learning journey. Real-world use cases during the sessions help us think a little out of the box",English,30,Hours,NaN,,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹5,421,507"
https://mindmajix.com/ibm-cognos-planning-training,IBM Cognos Planning Training,"<div class=""Curriculum_description__1LwKr""><p>MindMajix IBM Cognos Planning Training offer the participants an overview of the IBM Cognos Planning solution. You will learn the purpose and uses of every Planning component and will be able to understand what is involved in creating a Planning Analyst model. Our course will help you to perform hands-on demos and workshops while learning the essentials of building a Planning solution. You will be able to create a Planning Contributor application based on a model.</p></div>",Online,Instructor Paced,NaN,NaN,NaN,NaN,NaN,Nidhi Kumari,https://cdn.mindmajix.com/reviewer/nidhi-kumari-ibm-cognos-planning-review-28092021.jpg,People always have doubts about online training and one of the biggest fears is will the trainers clear your doubts? But after joining in mindmajix I have a completely different view on online training they have excellent trainers who are always ready to clear your doubts thank you mindmajix,Gayathri Narayanan,https://cdn.mindmajix.com/reviewer/gayathri-narayanan-ibm-cognos-planning-review-28092021.jpg,"I have enrolled in IBM Cognos planning training in Mindmajix, they trained me in such a way that now I can confidently say I know everything in IBM Cognos planning this is one of the best online training platforms.",Srini Narla,https://cdn.mindmajix.com/reviewer/srini-narla-ibm-cognos-planning-review-29092021.jpg,Mindmajix has trainers with huge knowledge who can explain the topics very well and make you understand each and every topic clearly and clear all your doubts.,Chethana Nagireddy,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Mindmajix is an apt title for this online training platform because they just did magic in my mind with their extremely great training I heartfully thank mindmajix for giving me great training in IBM Cognos Planning.

",English,30,Hours,NaN,,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹6,272,626"
https://mindmajix.com/ibm-cognos-tm1-training,IBM Cognos TM1 Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix’s Cognos TM1 training will make you proficient in building and configuring models in Cognos TM1 using performance modeller tool. You will learn how to create and customize cubes, dimensions, load and maintain data, TurboIntegrator scripts, build and maintain applications, etc., in working with real-time projects, and this will enable you to become a certified Cognos TM1 developer.</p></div>",Online,Instructor Paced,"|Get an overview of IBM Cognos TM1 architecture, and its key components|Use turbo integrator to create dimensions and maintain the model|Explore and analyze the TM1 cube|Configure TM1 User Interfaces|Build reports to analyse multiple cubes and views|Work with a TM1 cube view on the Web|Customize Drill Paths & Data Spreading Methods|Implement a continuous time dimension model|"," What are the prerequisites for the IBM Cognos TM1 course?




The prerequisites for learning the IBM Cognos TM1 are listed below:

The participant should have basic knowledge of OLAP, and TM1.
The participant should be familiar with networking concepts.
The participant having knowledge of SQL will be an added advantage but not mandatory.


",|Software Developers|BI and Mainframe Professionals|ETL Developers|Database Architects|SQL Developers|Project Managers|Business Objects Professionals|,Jagdish,"Passion towards teaching made Jagdish share the industrial experience he has got for further generations. He has got a total of three years into the real-time industrial background and has trained over 170+ students.
",Srikanth,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"Dear Mindmajix, 
Enjoyed the training sessions. Thanks for helping me complete IBM Cognos TM1 Certification Training.My best wishes to the entire Support team.",Kumar Allada,https://cdn.mindmajix.com/reviewer/kumar-allada-ibm-cognos-tm1-review-28092021.jpg," 
This was the first time I opted for IBM Cognos TM1 online training and I was completely blown away by the training I got from Mindmajix. The training program was very well organized and all the required contents were covered in a proper manner. This training had given me tremendous confidence to secure a job in the Cognos domain. I really appreciate this training from Mindmajix",Rambabu Ram,https://cdn.mindmajix.com/reviewer/rambabu-ram-ibm-cognos-tm1-review-29092021.jpg," 
I took the Cognos TM1 training course from Mindmajix Technologies. Knowledgeable Presenters, Professional Materials, Excellent Customer Support By Mindmajix. My Best wishes to Mindmajix team for their upcoming bright future in the E-Learning sector.",Srini Narla,https://cdn.mindmajix.com/reviewer/srini-narla-ibm-cognos-tm1-review-29092021.jpg," 
I have attended IBM Cognos TM1 training from mindmajix. I had a very good learning experience. All the concepts were explained in simple and understandable manner. I would like to thank trainer and mindmajix for the immense support during the training. ",English,25,Hours,NaN,,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹8,740,887"
https://mindmajix.com/obia-training,OBIA  Training,"<div class=""Curriculum_description__1LwKr""><p>Become a certified OBIA professional by gaining in-demand skills and hands-on expertise through our OBIA training sessions. You’ll get a detailed overview of OBIA architecture and components, and also learn how to design and configure Oracle BI Applications and Oracle Business Intelligence Warehouse with real-time examples and use cases. Enroll now and get certified.</p></div>",Online,Instructor Paced,|Oracle BI Applications Architecture|Understanding the ETL Process|Oracle Business Analytics Warehouse Content|Installing Oracle Business Intelligence Applications|Functional Configuration for Oracle BI Applications|Managing Load Plans|Building a Category 1 Customization|Building a Category 2 Customization|Oracle BI Applications Security|Managing Performance|,"What are the prerequisites for the OBIA course?




There are no specific prerequisites to learn OBIA. Anyone interested can take up this course.

",|Administrator|Analyst|Architect|Developer|Implementer|Oracle End Users|Aspirants looking for a career in this field|,Paven,"Passion towards teaching made Paven share the industrial experience he has got for further generations. He has got a total of three years into the real-time industrial background and has trained over 360+ students.
",Ahmed Said,https://cdn.mindmajix.com/reviewer/ahmed-said-review-17102021.jpg,"Well, I took OBIA online training from Mindmajix and now I am an expert in OBIA. Industry expert trainers, great format, clear explanations, extremely well presented and overall completely satisfactory. Trust me guys, you will love this training. Highly recommended!",Chandra Suri,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"I am a Consultant and I wanted to learn OBIA. I searched so far many institutes and later I found Mindmajix for OBIA online training. It's a good learning experience. The trainer is very good and the explanation of the subject is simply Exceptional
",S M Bahauddin Bakhtiar,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




With Mindmajix, learning the OBIA Certification course has become very easy. Thanks, mindmajix for this wonderful training and for providing highly interactive sessions and great examples.

",NaN,NaN,NaN,English,25,Hours,NaN,Leverage the growing demand for Certified OBIA Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,908,390"
https://mindmajix.com/obiee-training,OBIEE Training and Certification Course Online,"<div class=""Curriculum_description__1LwKr""><p>Become a certified OBIEE specialist by gaining all the skills and expertise in Oracle Business Intelligence and Analytics platform. You will gain in-depth knowledge on OBIEE advanced features, BI dashboards, reports, etc., through hands-on training sessions. You will also get an opportunity to work on two real-time industry-based projects in our training which will help in clearing the OBIEE certification exam.</p></div>",Online,Instructor Paced,"|Install and configure the OBIEE|Use Data Model Editor for creating Data models|Create Logical Tables, Joins, and columns|Gain knowledge on concepts of data warehouse and Business intelligence|Use Enterprise Manager to enable and disable cache|Create and work with KPIs, scorecards, and action links|Design and Develop the interactive Oracle BI dashboards|Design and develop the logical business model using OBIEE|","What are the prerequisites for the OBIEE course?As such, there are no prerequisites for learning OBIEE. Anyone who is interested in learning this course can join this training.  
",|Software Engineers|Mainframe Professionals|Business Intelligence Professionals|Project Managers |Database Analysts|Application developers|Data warehouse developers|Server Architects|,Shilpa,"Having 9+ years of experience working closely with industry, Shilpa is one of the best-certified trainers of MindMajix. She has bagged OBIEE and can deliver the best technology to our trainees.
",Mahesh,https://cdn.mindmajix.com/mern/images/instructor-male.svg,The trainer of the Mindmajix.com is top rated customer provided the more useful information In OBIEE Training than the normal which helped me to improve my skills.. Thanks to mindmajix ,Nidhi,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Mindmajix is awesome responsive well designed and flexible online Education Portal. I did OBIEE course from Mindmajix and I am extremely happy for overall experience so far. There are many reasons to recommend Mindmajix as best online learning system.,Rithika,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"Well, I took OBIEE online training course from Mindmajix and now I am an expert in OBIEE. I would like to recommend Mindmajix to anyone who wants to be a master in any IT technology. Explanations are clean, clear, easy to understand and every question receives the right answer during the training. Thanks to Mindmajix for all the help and support.",Surabhi,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Very good Hands-on OBIEE Learning Experience. It was helpful with recorded sessions and detailed course curriculum. Trainer had covered each and every topic with real time scenarios. Thanks to trainer and Mindmajix Team,English,31,Hours,NaN,Leverage the growing demand for Certified OBIEE Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,202,314"
https://mindmajix.com/oracle-bi-publisher-11g-training,Oracle BI Publisher 11g Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix Oracle BI Publisher 11g training develops your skills and expertise in working with Oracle BI Publisher platform to create, manage, and deliver interactive reports, documents and dashboards. Through real-time projects and examples, you will be able to explore all the core fundamentals of Oracle BI Publisher, and successfully clear the Oracle BI Publisher certification exam.</p></div>",Online,Instructor Paced,|Should be efficient in applying the uses and concepts of BI Publisher|Must have a strong understanding of the standards and data templates for XML|Should have practice in creating and applying templates for RTF and PDF formats|Should be able to set up and configure enterprise server of BI Publisher|Must have analytical skills to analyze data and schedule reports|,"What are the prerequisites for the Oracle BI Publisher course?The following is the list of prerequisites to learn Oracle BI Publisher:
Basics of:

Relational database (RDMS)
Should be able to understand and install complex software

To brush up your existing skills, go through our self-paced videos on: 

Databases
XML

",|BI Consultants. |IT Consultants. |Developers|Architects |,Venkatesh,"Venkatesh has got 11+ years of industrial experience working for global MNCs. He chose to deliver online training and contribute informative articles and blogs to various websites to share his technical expertise.",Balakrishna Reddy Thamata,https://cdn.mindmajix.com/reviewer/balakrishna-reddy-thamatam-oracle-bi-publisher-11g-review-28092021.jpg,"I would like to recommend Mindmajix to anyone who wants to be a master in Oracle BI Publisher training. Explanations are clean, clear, easy to understand and every question receives the right answer during the training. Thanks to Mindmajix for all the help and support.",Karan Mehra,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Mindmajix as a team is awesome and I am impressed with the kind of support they provide..Oracle BI Publisher training helped me a lot to equip myself in the area of database...thank you Mindmajix team,NaN,NaN,NaN,NaN,NaN,NaN,English,25,Hours,NaN,Leverage the growing demand for Certified Oracle BI Publisher 11g Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹6,239,760"
https://mindmajix.com/siebel-analytics-functional-training,SIEBEL Analytics Functional Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix SIEBEL Analytics Functional Training enriches students in major concepts behind Physical Layers, Business Model Layer and Presentation Layer of a repository and Modeling Time series data, Exploring Siebel analytics User Interfaces. Repository Basics, Implementation Methodology, Slowly changing dimensions, Header and detail data, Extension tables and its leading practices...etc.</p></div>",Online,Instructor Paced,NaN,NaN,NaN,NaN,NaN,Neethu,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"SIEBEL Analytics Functional training is really awesome, I knew nothing about it before joining the course in Mindmajix. But now i have got the confidence that i can crack interview answering any type of questions shooted on SIEBEL Analytics Functional...thanks Mindmajix",John,https://cdn.mindmajix.com/mern/images/instructor-male.svg,I can confidently recommend you to experience the art of learning courses in professional way at MindMajix. Trainers initially understand trainees and then plan their approach accordingly. Thank You Mindmajix.,Shravanthi,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Thank You for the sessions that helped me gaining knowledge in SIEBEL Analytics Functional. Trainers experience helped me to get detailed information regarding the key concepts and challenging tasks in real time. Thanks again.,NaN,NaN,NaN,English,30,Hours,NaN,Leverage the growing demand for Certified SIEBEL Analytics Functional Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,415,465"
https://mindmajix.com/sisense-training,Sisense Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix Sisense Training helps you in mastering various features of Data Modeling Fundamentals with Sisense Elasticube, Migrating Dashboards Across Environments, Working with Filters, Translating KPIs into Widgets, How to create data alerts and manage Sisense Pulse, and learn About the SisenseElastiCube and adding and managing users to it, merging data to it from multiple sources, and manipulating the data. You will also learn to use the Dashboard in various ways, understand and implement this tool for your business needs. Enroll &amp; Get Certified Now!</p></div>",Online,Instructor Paced,NaN,NaN,NaN,NaN,NaN,Amit,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Mindmajix provides best Sisense Training. They provide fully hands-on training. Their class schedules are flexible with student’s time.  They offer weekdays and weekend classes as per the student’s need. Trainers are very skilled and they have a wide range of experience in IT. They provide individual attention to the students. Practical classes have made me learn Sisense with interest.,Sharma,https://cdn.mindmajix.com/mern/images/instructor-male.svg,Hi friends! I did a Sisense training course in Mindmajix. The quality of training was impressive. The course syllabus covered depth concepts. They gave good support in resume building as well as in placement activities.,Krithika,https://cdn.mindmajix.com/mern/images/instructor-male.svg,I am really glad to share my experience with Mindmajix is a great platform. I joined Sisense training in Mindmajix online. where I learned more things about Sisense and now i can work independently like an Experienced professional Person so my sincere thanks to Mindmajix. Also I can definitely say spending valuable & quality time in this academy will take you places. ,Radika,https://cdn.mindmajix.com/mern/images/instructor-male.svg,It was fantastic training program on Sisense with MindMajix Technologies. I don`t have words to explain but I suggest MindMajix for Sisense course. This is the best institute for Sisense. I have done my training here and getting lot of chances for MNC Companies. Thanks to MindMajix Technologies.,English,30,Hours,NaN,Leverage the growing demand for Certified Sisense Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,206,617"
https://mindmajix.com/spotfire-training,Tibco Spotfire Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix TIBCO Spotfire training provides essential knowledge on TIBCO Spotfire functionality and advanced features. It also provides valuable insights into integration and management of data with different data sources, build visualizations, dashboards, etc., through our hands-on training sessions, and this will help you to become a certified TIBCO Spotfire developer.</p></div>",Online,Instructor Paced,"|Spotfire tools, processes, and features|Data Visualization using in-built dashboards and techniques|Modifying Visualization using Spotfire Server|Data organization, data analysis and creating various filters and charts|Using Spotfire Server and application of visualization controls|Create Tables from files and database using Data warehousing|Create Charts and Filters |Data Organizing and Analyzing|Ironpython Scripting|Creating Platforms, frameworks, and data forms using IronPython|","What are the prerequisites for the TIBCO Spotfire Developer course?There are no specific prerequisites for learning TIBCO Spotfire. Having basic SQL programming knowledge is an added advantage.
","|Business Intelligence Professionals|Software and Mainframe Professionals|SQL and ETL Developers, Data Analytics and Database Architects|Project Managers|Freshers interested in BI career|",Lokesh,"Having 10+ years of experience working closely with industry, Lokesh is one of the best-certified trainers of MindMajix. He has bagged Spotfire, PowerBI, Database and can deliver the best technology to our trainees.",Ashim Sen Gupta,https://cdn.mindmajix.com/reviewer/ashim-sen-gupta-spotfire-review-28092021.jpg,Thank You for the sessions that helped me gaining knowledge in Spotfire training. Trainer's experience helped me to get the detailed information regarding the key concepts and challenging tasks in real-time. Thanks once again.,Preetam Shinde,https://cdn.mindmajix.com/reviewer/preetam-shinde-spotfire-review-29092021.jpg,Perfect sessions to know all the key concepts of Spotfire certification training. Thanks to the support team as well. Thanks to Mindmajix.,Krishna Srireddy ,https://cdn.mindmajix.com/reviewer/krishna-srireddy-spotfire-review-28092021.jpg," 
Mindmajix is an awesome responsive online training portal, it is well designed and flexible online Education Portal. I did a Spotfire course from Mindmajix and I am extremely happy for the overall experience with mindmajix. One of the best reasons to recommend mindmajix is their response to clarify each and every doubt...!",NaN,NaN,NaN,English,18,Hours,NaN,Take your Career to the Next Level with Tibco Spotfire Online Course,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹6,970,986"
https://mindmajix.com/spss-training,IBM SPSS Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix SPSS training enables you to master all the essential concepts of SPSS for performing data analysis and statistics through hands-on exposure to industry use cases. By the end of the training, you will gain valuable insights into data analysis and will be able to clear the SPSS certification exam in your first attempt itself.</p></div>",Online,Instructor Paced,|Descriptive statistics using SPSS|Linear regression modeling using SPSS|Multiple regression techniques using SPSS|Logistic regression SPSS|Multinomial polynomial regression using SPSS|,"What are the prerequisites for the SPSS course?Basic knowledge of Computer handling and Statistics is enough to learn SPSS.
",|Research Analyst|Statistical Modeler|Statistician|Data Analyst|Business Analytics Consultant|Business Information Analyst|,NaN,NaN,vedhanathan M,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"This was the first time I opted for SPSS Training and I was completely blown away by the training I got from Mindmajix. The training program was very well organized and all the required contents were covered in a proper manner. This training had given me tremendous confidence to secure a job. I really appreciate this training from Mindmajix
",Ashim Sen Gupta,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"Dear Mindmajix, I appreciate your support. Thanks for helping me to get Expertise in SPSS Training. I really appreciate your interest in resolving the query. .Trainer's experience helped me to get detailed information regarding the key concepts and challenging tasks in real-time. Thanks once again
",NaN,NaN,NaN,NaN,NaN,NaN,English,30,Hours,NaN,Leverage the growing demand for Certified IBM SPSS Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,086,947"
https://mindmajix.com/ssis-training,SSIS Training,"<div class=""Curriculum_description__1LwKr""><p>SSIS Training from Mindmajix equips you with the skills needed to work with SSIS for business Intelligence. The course covers all the essential concepts that you need to know to build SSIS packages from scratch. You’ll learn how to perform data extraction, integration, and transformation aligning your business needs. This online certification course also covers the process of data cleansing and applying different transformations to get end results. Get started with this training today to transform your career into SSIS Developer! </p></div>",Online,Instructor Paced,NaN,"What are the prerequisites for the SSIS course?There are no prerequisites for learning this course. Aspirants from both technical and non-technical background can take this course.
To enrich your existing skills, you can go through our self paced videos on:

SQL

",|Business Intelligence professionals|Database administrators|Data Warehousing professionals|Software engineers|ETL developers|Aspirants who are willing to build their career in database designing.|,Venkat,"Having 13+ years of experience working closely with industry, Venkat is one of the best-certified trainers of MindMajix. He has bagged Microsoft Business Intelligence and can deliver the best technology to our trainees.",Hare Ram Prasad,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"I have undergone an SSIS certification course from Mindmajix. They have delivered more than what they had promised to me. The highly experienced and qualified trainer made the process of learning completely interactive and enjoyable. I highly recommend this training for everyone out there looking for a career in SSIS.
",Abeer Senada,https://cdn.mindmajix.com/reviewer/abeer-senada-review-17102021.jpg,I joined the SSIS Course presented by Mindmajix. I must admit that course content was good and job oriented. Trainers' expertise assisted me in acquiring Knowledge about the essential concepts of the course.,Shirin Kanchwala,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Mindmajix’s SSIS Certification Course is excellent. The training was scheduled well and Trainers were very cooperative to me in solving my doubts. Thanks to Mindmajix.

",Prakhar Saxena,https://cdn.mindmajix.com/reviewer/prakhar-saxena-ssis-review-29092021.jpg," 
Enrolled SSIS Training offered by Mindmajix. We can select the mode of training(Self Paced E-learning, Live Online Training, Corporate Training) according to our requirements. If you miss any training session, you can learn that concept through the videos developed by Trainers.",English,15,Hours,NaN,Leverage the growing demand for Certified SSIS Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,715,864"
https://mindmajix.com/tableau-advanced-training,Tableau Advanced Training,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix Tableau Advanced training helps you master all the core essentials of Tableau from beginner to advanced level techniques through real-world examples. You will learn how to create advanced data visualizations, data mining, advanced analytics, dashboards and many more through hands-on projects, and will be able to apply this knowledge in real-time.</p></div>",Online,Instructor Paced,|Learn how to create and use static and dynamic Sets|Methods to combine sets into more sets and using them as filters|Create and control sets via formulas and with parameters|Using multiple fields in the colour property|Create highly interactive dashboards and perform Data Mining in Tableau|Understand how table calculations work and use Quick Table calculations by combining multiple layers calculations|,"What are the prerequisites for the Tableau advanced course?There are no specific prerequisites for learning this course.
Basic knowledge of,

R language and
Data analysis would be an advantage

",|Software Developers|System Administrators|Data Scientists|Visual Analysts|Business Intelligence professionals|Reporting professionals|,NaN,NaN,Emmi,https://cdn.mindmajix.com/mern/images/instructor-male.svg,The Tableau Advanced training and trainer knowledge are so excellent and satisfied me. The pdf documents which are provided by the trainer are so helpful.,Pradeep Lashkare,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




I would like to recommend Mindamjix to all those who are looking to enhance their career in Tableau Advanced. I enrolled and completed Tableau Advanced online training recently. I sincerely thank the trainer for the effort he put into the subject. Totally value for money.

","Srinivas Gunti,PMP",https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Mindmajix is the best training platform to gain a good hold on Tableau Advanced technology. I attended Tableau Advanced training with my friend and the trainer is amazing and very knowledgeable.  All concepts are explained in-depth hands-on that gave me practical experience. Thankyou Mindmajix.

",Madhavi Koka ,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Everything about the Tableau Advanced training was absolutely amazing. The Instructor is an experienced professional and excellent at delivering concepts as per real-time client specifications. I Highly recommend it for the people who are strongly looking for a career in Tableau.

",English,30,Hours,NaN,Enhance your Data Visualization skills with our Tableau Advanced Course,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,790,055"
https://mindmajix.com/ssrs-training,SSRS Training,"<div class=""Curriculum_description__1LwKr""><p>This SSRS course walks you through the basic installation and environment setup to different SSRS techniques to create visualizations and reports. Our best infield instructors teach you how to implement SSRS (SQL Server 2016 Reporting Services) solution for data analysis. You’ll learn how to use the reporting services development tools to implement self-service BI solutions and manage reports. As part of the training, you’ll learn to create table and matrix reports, display aggregated data, sort and filter data and more. When you’re finished with this online course, you will have the skills and expertise of SQL Server Reporting Services needed to create great-looking reports.</p></div>",Online,Instructor Paced,NaN,NaN,NaN,Venkat,"Having 13+ years of experience working closely with industry, Venkat is one of the best-certified trainers of MindMajix. He has bagged Microsoft Business Intelligence and can deliver the best technology to our trainees.",Abeer Senada,https://cdn.mindmajix.com/reviewer/abeer-senada-review-17102021.jpg,I enrolled in an ssrs course offered by Mindmajix. The course curriculum was so good and training by industrial experts helped me in getting knowledge about real-time scenarios. Thanks to Mindmajix.,Prakhar Saxena,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"The SSRS course offered by Mindmajix helped a lot in enhancing my career. Before joining their training, I was offered with a free demo session to decide whether to go for it or not.
",Hare Ram Prasad,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Attended SSRS Training Provided by Mindmajix. The training was so helpful and they have scheduled the classes according to my convenience. Mock Interview sessions conducted by them are really helpful for getting a job.

",Shirin Kanchwala,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




I completed SSRS training from Mindmajix. The quality of the training is so good. The online recordings provided by them are helpful in revising the topics whenever needed. I suggest Mindmajix training sessions for enhancing your career.

",English,10,Hours,NaN,Leverage the growing demand for Certified SSRS Professionals,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,008,972"
https://mindmajix.com/tableau-server-training,Tableau Server Administrator Training Course Online,"<div class=""Curriculum_description__1LwKr""><p>Mindmajix Tableau Server Training is designed by the Business Intelligence Industry Experts. Our Tableau Server Online Classroom Training teaches you Tableau Server basic concepts like Tableau Server Architecture and Installation, Tableau Server Authentication, Account Settings, etc. In this Tableau Server online course, you will work with two real-time projects to get practical knowledge of Tableau Server Administrator settings, Creating Data Sources, Automating server tasks, Monitoring and Upgrading Tableau Server. This Instructor-Led Tableau Server training provides trainees with extensive experience of Tableau Server Troubleshooting, Administration and Log file security. Enrol our Tableau Server Administration Training and be a Tableau Server Certified Associate.</p></div>",Online,Instructor Paced,"|Tableau Administration, Installation and Configuration|Tableau Dashboard creation and Server process|Tableau data visualization Techniques|Creating projects, users, sites and workbooks publication|Differences between Tableau Server and Tableau Desktop|Monitor Functions using Tableau Server|Connecting Tableau Server Performance Management and Data|Adding, deleting and modifying project and users on Tableau Server|Deploy data blending and data aggregation|","What are the prerequisites for the Tableau Server course?Any individual who is interested in learning Tableau can take up this training course without any prior experience or knowledge.
",|Project managers|Data scientists|IT developers and testers|BI and reporting professionals|Data analysts|Analytics professionals|,Prasad,"With 4+ years of experience in training and nine years of working experience, Prasad is a certified professional, has trained more than 360+ students and delivered seven corporate firms with live online sessions worldwide.",Sindhuja,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"Hi everybody , I have taken training on Tableau Server. i like the explanation... I like the way of interaction. I recommend Mindmajix online training those who are looking for valubale knowledge about Tableau Server.",Chethana Nagireddy ,https://cdn.mindmajix.com/mern/images/instructor-male.svg,"




Trainer's knowledge is impressive and great teaching capability. The Tableau Server training course content is good and the sessions were interactive. I have gained in-depth knowledge of all the concepts of Tableau Server. Thanks for everything Mindmajix...!!

",Gayathri Narayanan ,https://cdn.mindmajix.com/reviewer/gayathri-narayanan-tableau-server-review-28092021.jpg," 
I completed the Tableau Server course through Mindmajix. The course content is very informative and very effective from the learner's view. ",Nidhi Kumari ,https://cdn.mindmajix.com/reviewer/nidhi-kumari-tableau-server-review-28092021.jpg," 
I enrolled in the Tableau Server Online Training of Mindmajix. The trainer is highly knowledgeable and explained concepts with real-time examples. Overall it’s a good learning experience and my thanks to Mindmajix for providing such good trainers. Thanks a lot.",English,25,Hours,NaN,Learn Tableau Server Administrator Course from Top Trainers and Gain Expertise around Tableau Server Environment.,"Mobile,Desktop",TRUE,TRUE,TRUE,"₹7,201,869"
